country,alpha_2_code,alpha_3_code,numeric_code,year,"Population, total",GDP per capita (constant 2015 US$),GNI (current US$),"Inflation, consumer prices (annual %)","Life expectancy at birth, total (years)",Military expenditure (% of GDP)
Benin,BJ,BEN,204,1972,3156408,733.570984360391,408231847.137933,,43.158,1.48779430882565
Benin,BJ,BEN,204,1973,3227380,744.028810804756,504376074.185709,,43.596,1.67752808988764
Benin,BJ,BEN,204,1974,3301276,751.663718572799,556954838.53267,,44.085,1.44237918215613
Benin,BJ,BEN,204,1975,3378703,698.485150741883,675570202.26034,,44.681,1.49290780141844
Benin,BJ,BEN,204,1976,3460329,688.039909695765,698408261.922237,,45.488,1.28164794007491
Benin,BJ,BEN,204,1977,3546454,704.787862504989,749849780.214023,,46.176,1.67878787878788
Benin,BJ,BEN,204,1978,3636927,695.880995411096,929143478.037752,,46.961,1.19430693069307
Benin,BJ,BEN,204,1979,3732394,722.399496351719,1187431004.43507,,47.362,1.93046003441345
Benin,BJ,BEN,204,1980,3833939,750.960006875069,1402351915.6882,,47.877,2.03165141910241
Benin,BJ,BEN,204,1981,3941569,803.165084045435,1287920221.73451,,48.31,1.55137131923036
Benin,BJ,BEN,204,1982,4054385,798.268239517308,1261778630.54846,,48.813,1.04929864960155
Benin,BJ,BEN,204,1983,4171526,742.119327170876,1082048244.78243,,49.333,1.18897067654805
Benin,BJ,BEN,204,1984,4293070,778.291448342773,1021533996.23385,,49.747,1.45869894023797
Benin,BJ,BEN,204,1985,4419552,812.948320289204,1024412789.17532,,50.374,1.30493193241088
Benin,BJ,BEN,204,1986,4551382,806.540433864715,1310102025.28918,,51.075,1.35509654006948
Benin,BJ,BEN,204,1987,4688787,771.161155410528,1533812227.8114,,51.659,1.56959850024171
Benin,BJ,BEN,204,1988,4831624,773.846974425056,1595446083.89953,,52.294,1.56409120470208
Benin,BJ,BEN,204,1989,4979680,729.408784018937,1464137972.15978,,52.684,1.30789606118489
Benin,BJ,BEN,204,1990,5133419,771.075863965365,1921032674.26561,,53.292,1.22515712126057
Benin,BJ,BEN,204,1991,5293046,779.42330901907,1955598214.71795,,53.624,
Benin,BJ,BEN,204,1992,5457778,778.255268210287,1634867229.43653,,54.089,
Benin,BJ,BEN,204,1993,5706181,787.819118694945,2234725478.67986,0.440599214931794,54.537,
Benin,BJ,BEN,204,1994,5923394,774.262921871835,1562942657.81931,38.5308661668538,54.91,
Benin,BJ,BEN,204,1995,6046511,804.350332973378,2125371477.98198,14.4625482180894,55.295,
Benin,BJ,BEN,204,1996,6203860,817.849735178736,2315095220.83592,4.91423972637201,55.558,
Benin,BJ,BEN,204,1997,6387026,839.951696664462,2238481587.4834,3.46629590564778,55.978,
Benin,BJ,BEN,204,1998,6584183,847.074487472915,2441702856.3055,5.75331458417064,56.218,
Benin,BJ,BEN,204,1999,6788589,865.452562467544,3665050653.55803,0.326722893396866,56.526,0.485389230497635
Benin,BJ,BEN,204,2000,6998023,888.730184630456,3507693634.36761,4.16540442290283,56.578,0.412852302408383
Benin,BJ,BEN,204,2001,7212041,908.347702993924,3651633566.79224,3.98429547767892,56.66,0.357971127306215
Benin,BJ,BEN,204,2002,7431783,922.417638739897,4166070196.61166,2.48916235491542,56.606,0.622819458209776
Benin,BJ,BEN,204,2003,7659208,925.849261137374,5311078928.63798,1.48724246145441,56.738,0.647223226808757
Benin,BJ,BEN,204,2004,7894554,938.038178110099,6153203074.87323,0.873890830868512,56.826,0.676149850432113
Benin,BJ,BEN,204,2005,8149419,924.269524085128,6549889470.4113,5.36452085832341,57.125,0.680970684993479
Benin,BJ,BEN,204,2006,8402631,931.769140879746,7003871603.73307,3.78217696540375,57.456,0.665723323947751
Benin,BJ,BEN,204,2007,8647761,959.554993466476,8120524847.77096,1.29806813334152,57.675,
Benin,BJ,BEN,204,2008,8906469,977.303163181215,9776380267.19374,7.94729876067862,57.869,0.663958979626467
Benin,BJ,BEN,204,2009,9172514,970.965968934136,9705498262.94296,0.896072355749048,57.956,
Benin,BJ,BEN,204,2010,9445710,962.81610952575,9481809633.43508,2.20783532536518,58.363,
Benin,BJ,BEN,204,2011,9726380,962.744589699526,10677799705.6696,2.7042390774728,58.462,
Benin,BJ,BEN,204,2012,10014078,980.074613212475,11074623463.0036,6.74468253340751,58.716,0.702056157787745
Benin,BJ,BEN,204,2013,10308730,1020.5282340508,12448828489.0859,0.428888888888244,58.965,0.687239683496254
Benin,BJ,BEN,204,2014,10614844,1054.10876660988,13223293312.9317,-0.54875755094791,59.125,0.700924948797968
Benin,BJ,BEN,204,2015,10932783,1041.65252315983,11295642530.0579,0.218785923535971,59.377,0.798484704909418
Benin,BJ,BEN,204,2016,11260085,1045.15093657582,11718306954.0469,-0.794050173906468,59.539,0.67359672701681494
Benin,BJ,BEN,204,2017,11596779,1072.36203200121,12561417748.3971,1.7694124739201,59.856,0.920613124425981
Benin,BJ,BEN,204,2018,11940683,1111.22724747423,14105968057.8303,0.644803622440754,60.14,0.6328575401476
Benin,BJ,BEN,204,2019,12290444,1153.72620998083,14247234074.086,-0.705026634542716,60.454,0.473313905552082
Benin,BJ,BEN,204,2020,12643123,1164.70896658459,15523668027.0556,3.02272119663686,60.088,0.458762015150415
Benin,BJ,BEN,204,2021,12996895,1214.07758989944,17597426582.149,1.73353962694054,59.821,0.550883648806243
Benin,BJ,BEN,204,2022,13352864,1255.60729259081,17249122689.3765,1.35077863583571,,0.557461260604776
Bermuda,BM,BMU,60,1960,44400,37935.8868025746,,,67.162,
Bermuda,BM,BMU,60,1961,45500,38751.2332290275,,,64.111,
Bermuda,BM,BMU,60,1962,46600,39527.7963005175,,,63.837,
Bermuda,BM,BMU,60,1963,47700,39029.4477442819,,,63.778,
Bermuda,BM,BMU,60,1964,48900,42301.4324101366,,,67.641,
Bermuda,BM,BMU,60,1965,50100,43253.5439321124,,,67.848,
Bermuda,BM,BMU,60,1966,51000,48593.3905379125,,,63.426,
Bermuda,BM,BMU,60,1967,52000,53985.6404754291,,,68.358,
Bermuda,BM,BMU,60,1968,53000,54082.1391378599,,,68.535,
Bermuda,BM,BMU,60,1969,54000,54904.694262487,,,68.211,
Bermuda,BM,BMU,60,1970,55000,57309.1583731722,,,69.478,
Bermuda,BM,BMU,60,1971,54600,59713.4402581616,,,68.502,
Bermuda,BM,BMU,60,1972,54200,61244.5370420643,,,69.961,
Bermuda,BM,BMU,60,1973,53800,62615.315346966,,,71.888,
Bermuda,BM,BMU,60,1974,53400,63637.715364399,,,72.394,
Bermuda,BM,BMU,60,1975,53000,66534.0405871464,,,72.573,
Bermuda,BM,BMU,60,1976,53200,72208.7316209556,,,71.862,
Bermuda,BM,BMU,60,1977,53400,76180.8012896717,,,72.083,
Bermuda,BM,BMU,60,1978,53600,76999.157806954,,,72.854,
Bermuda,BM,BMU,60,1979,53800,78360.6870414336,,,73.299,
Bermuda,BM,BMU,60,1980,54670,83239.5346082661,,,73.454,
Bermuda,BM,BMU,60,1981,55050,84633.160483289,,,73.684,
Bermuda,BM,BMU,60,1982,55449,79583.1339569096,,,73.746,
Bermuda,BM,BMU,60,1983,55930,80483.7350107827,,,74.116,
Bermuda,BM,BMU,60,1984,56423,80164.5663042104,,,74.526,
Bermuda,BM,BMU,60,1985,56898,77902.6541876943,,,73.337,
Bermuda,BM,BMU,60,1986,57382,82395.2731829964,,,73.428,
Bermuda,BM,BMU,60,1987,57849,84794.9968804905,,,73.996,
Bermuda,BM,BMU,60,1988,58347,87481.3787979104,,,74.91,
Bermuda,BM,BMU,60,1989,58841,87131.9494123899,,,74.269,
Bermuda,BM,BMU,60,1990,59326,86436.2343086978,,,74.5,
Bermuda,BM,BMU,60,1991,59021,83812.1328015956,,,74.886,
Bermuda,BM,BMU,60,1992,58595,84371.0356555145,,,73.8,
Bermuda,BM,BMU,60,1993,58910,86444.678219915,,,74.487,
Bermuda,BM,BMU,60,1994,59320,86361.9528113298,,,73.608,
Bermuda,BM,BMU,60,1995,59746,89518.2776350258,,,76.137,
Bermuda,BM,BMU,60,1996,60129,91261.1514849131,,,78.225,
Bermuda,BM,BMU,60,1997,60497,94878.4922499734,,,77.995,
Bermuda,BM,BMU,60,1998,60943,97857.323281354,,,79.949,
Bermuda,BM,BMU,60,1999,61285,100602.927482617,,,79.053,
Bermuda,BM,BMU,60,2000,61833,109001.586029756,,,78.858,
Bermuda,BM,BMU,60,2001,62504,115619.474683728,,,79.871,
Bermuda,BM,BMU,60,2002,62912,113172.120633639,,,80.631,
Bermuda,BM,BMU,60,2003,63325,116268.816861242,,,79.345,
Bermuda,BM,BMU,60,2004,63740,118193.148720988,,,81.12,
Bermuda,BM,BMU,60,2005,64154,119396.449407765,,,77.927,
Bermuda,BM,BMU,60,2006,64523,125294.959387025,,,77.585,
Bermuda,BM,BMU,60,2007,64888,128757.880688002,,,79.361,
Bermuda,BM,BMU,60,2008,65273,125610.033442692,,,78.623,
Bermuda,BM,BMU,60,2009,65636,117886.737990193,,,79.996,
Bermuda,BM,BMU,60,2010,65124,115839.79601113,6780700000,,80.499,
Bermuda,BM,BMU,60,2011,64564,112471.34754245,6474269000,,81.403,
Bermuda,BM,BMU,60,2012,64798,106119.795030798,6661617000,,81.272,
Bermuda,BM,BMU,60,2013,65001,105492.480708055,6764352000,,79.992,
Bermuda,BM,BMU,60,2014,65138,101374.469787793,6657829000,,79.518,
Bermuda,BM,BMU,60,2015,65237,102005.62564189,6893729000,,80.918,
Bermuda,BM,BMU,60,2016,64554,102407.394383438,7095783000,,80.608,
Bermuda,BM,BMU,60,2017,63873,107237.031768386,7435279000,,82.351,
Bermuda,BM,BMU,60,2018,63918,106697.737486296,7460410000,,80.825,
Bermuda,BM,BMU,60,2019,63911,107036.239271085,7524540000,,81.033,
Bermuda,BM,BMU,60,2020,63893,99745.2416064214,7090229000,,81.136,
Bermuda,BM,BMU,60,2021,63764,102959.254883442,7438519000,,79.28,
Bermuda,BM,BMU,60,2022,63532,106359.970454024,7764288469.45817,,,
Bhutan,BT,BTN,64,1960,221266,,,,33.465,
Bhutan,BT,BTN,64,1961,227071,,,,33.946,
Bhutan,BT,BTN,64,1962,233417,,,,34.469,
Bhutan,BT,BTN,64,1963,240268,,,,35.029,
Bhutan,BT,BTN,64,1964,247444,,,,35.618,
Bhutan,BT,BTN,64,1965,255010,,,,36.24,
Bhutan,BT,BTN,64,1966,262976,,,,36.901,
Bhutan,BT,BTN,64,1967,271339,,,,37.584,
Bhutan,BT,BTN,64,1968,280102,,,,38.266,
Bhutan,BT,BTN,64,1969,289296,,,,39.127,
Bhutan,BT,BTN,64,1970,298894,,,,39.953,
Bhutan,BT,BTN,64,1971,308837,,,,40.753,
Bhutan,BT,BTN,64,1972,319128,,,,41.586,
Bhutan,BT,BTN,64,1973,329800,,,,42.451,
Bhutan,BT,BTN,64,1974,340842,,,,43.265,
Bhutan,BT,BTN,64,1975,352269,,,,44.09,
Bhutan,BT,BTN,64,1976,364119,,,,44.947,
Bhutan,BT,BTN,64,1977,376387,,,,45.789,
Bhutan,BT,BTN,64,1978,389072,,,,46.599,
Bhutan,BT,BTN,64,1979,402063,,,,47.411,
Bhutan,BT,BTN,64,1980,415257,393.637141332232,103233438.586942,,48.218,
Bhutan,BT,BTN,64,1981,428641,439.014394364296,108025678.483501,9.97237569060774,49.034,
Bhutan,BT,BTN,64,1982,442201,440.190141176262,107426042.925683,9.84677216779704,49.853,
Bhutan,BT,BTN,64,1983,456033,471.362283160345,111540946.338898,18.0577787941154,50.637,
Bhutan,BT,BTN,64,1984,470165,478.027080756544,126293930.288562,7.03770661157025,51.4,
Bhutan,BT,BTN,64,1985,484528,482.543413169189,128709734.977261,1.88201230546507,52.118,
Bhutan,BT,BTN,64,1986,499151,521.768789495768,155344196.612547,9.96447602131433,52.919,
Bhutan,BT,BTN,64,1987,514026,653.879190207853,211403800.956679,6.33177192699085,53.72,
Bhutan,BT,BTN,64,1988,529051,665.596634757488,246042564.580523,10.0967137576586,54.513,
Bhutan,BT,BTN,64,1989,544209,694.652349021801,251720446.753567,8.77983718898032,55.261,
Bhutan,BT,BTN,64,1990,558442,747.236042599938,269134447.504785,10.0118383223406,55.968,
Bhutan,BT,BTN,64,1991,567710,732.039199316904,218695893.267004,12.2751729438893,56.642,
Bhutan,BT,BTN,64,1992,545944,796.247661494132,211913535.426212,15.975217361539,57.423,
Bhutan,BT,BTN,64,1993,520838,851.208054395293,201892986.824774,11.1980165874679,58.117,
Bhutan,BT,BTN,64,1994,521260,892.632412444128,238746726.482292,7.00995355009951,58.635,
Bhutan,BT,BTN,64,1995,527536,944.40755556375,253247417.27415,9.48754836789367,59.516,
Bhutan,BT,BTN,64,1996,537494,978.494970025706,268226624.807211,8.79001381935165,60.212,
Bhutan,BT,BTN,64,1997,546865,1013.40931027108,320810823.895144,6.5054871826909,60.852,
Bhutan,BT,BTN,64,1998,557143,1053.54195950238,307151164.347779,10.5855899892462,61.549,
Bhutan,BT,BTN,64,1999,570990,1110.06730448795,327705826.080744,6.77699393553632,62.23,
Bhutan,BT,BTN,64,2000,587207,1115.62533387989,423953178.797241,4.01212081070342,62.01,
Bhutan,BT,BTN,64,2001,603234,1176.65326750603,461242418.209614,3.41478946111596,63.444,
Bhutan,BT,BTN,64,2002,619048,1272.63180270053,512803300.056517,2.45535714285716,64.078,
Bhutan,BT,BTN,64,2003,634627,1338.50864576213,590205153.84875,2.57230861693335,64.696,
Bhutan,BT,BTN,64,2004,649991,1385.39643035784,666599344.560555,4.10593698272959,65.268,
Bhutan,BT,BTN,64,2005,663323,1456.47978828836,785369708.259472,5.31263104637751,65.805,
Bhutan,BT,BTN,64,2006,673260,1535.42787375135,871434081.456008,5.00045438022541,66.362,
Bhutan,BT,BTN,64,2007,681614,1795.07178766561,1151204619.5206,5.15611138758463,66.954,
Bhutan,BT,BTN,64,2008,689737,1859.07044679758,1193790335.28028,8.32716049382714,67.499,
Bhutan,BT,BTN,64,2009,697678,1961.9387594802,1183442124.18041,4.36112219119802,67.897,
Bhutan,BT,BTN,64,2010,705516,2171.90980023969,1460009969.86122,7.0363831607302,68.43,
Bhutan,BT,BTN,64,2011,713331,2319.59093567142,1663197563.46128,8.848985699468,68.881,
Bhutan,BT,BTN,64,2012,721145,2411.89640250588,1639169529.97922,10.919656944683,69.326,
Bhutan,BT,BTN,64,2013,728889,2436.85978008213,1632779060.39036,8.77638345268213,69.707,
Bhutan,BT,BTN,64,2014,736357,2551.48307297316,1772100115.36385,8.27106093949328,70.049,
Bhutan,BT,BTN,64,2015,743274,2695.63692363803,1860821274.56652,4.54814395082205,70.343,
Bhutan,BT,BTN,64,2016,749761,2889.4938865077,1973485113.4632,3.21988689395718,70.602,
Bhutan,BT,BTN,64,2017,756121,2998.47320692901,2378534601.6088,4.95508366985129,70.847,
Bhutan,BT,BTN,64,2018,762096,3079.1439631488,2363147137.61236,2.7239638618372,71.129,
Bhutan,BT,BTN,64,2019,767459,3233.59788910645,2506135794.93877,2.7264303738882,71.391,
Bhutan,BT,BTN,64,2020,772506,2884.20873698574,2314749742.56461,5.62936522632514,71.609,
Bhutan,BT,BTN,64,2021,777486,2992.43928680985,2611439634.06407,7.3468144053353,71.815,
Bhutan,BT,BTN,64,2022,782455,,,5.63916671396365,,
"Bolivia, Plurinational State of",BO,BOL,68,1960,3707515,1275.17751015749,,11.5331525756195,43.1,
"Bolivia, Plurinational State of",BO,BOL,68,1961,3784744,1275.25566351313,,7.56149307183899,43.4,1.20346398630851
"Bolivia, Plurinational State of",BO,BOL,68,1962,3864140,1318.73679430981,,5.87933142225296,43.791,1.15869999293218
"Bolivia, Plurinational State of",BO,BOL,68,1963,3945729,1379.25739341185,,-0.706357214552389,44.077,1.32641201559317
"Bolivia, Plurinational State of",BO,BOL,68,1964,4029472,1404.03031424731,,10.1818181818181,44.366,
"Bolivia, Plurinational State of",BO,BOL,68,1965,4115511,1442.22159976987,,2.86028602860271,44.712,
"Bolivia, Plurinational State of",BO,BOL,68,1966,4204065,1513.08024298728,,6.95187165775404,45.118,
"Bolivia, Plurinational State of",BO,BOL,68,1967,4295269,1574.50710651458,,11.1999999990001,45.419,
"Bolivia, Plurinational State of",BO,BOL,68,1968,4389249,1672.21589924873,,5.47062350162299,45.796,1.35015218468453
"Bolivia, Plurinational State of",BO,BOL,68,1969,4486098,1709.31631566674,,2.20974847251324,46.215,1.31822489730177
"Bolivia, Plurinational State of",BO,BOL,68,1970,4585693,1759.66516466574,,3.95550921099769,46.597,1.61221645007261
"Bolivia, Plurinational State of",BO,BOL,68,1971,4688267,1808.31408206939,,3.67461430575032,47.061,1.39158576575288
"Bolivia, Plurinational State of",BO,BOL,68,1972,4793804,1909.4087737791,,6.5115440115437,47.497,1.59554189417413
"Bolivia, Plurinational State of",BO,BOL,68,1973,4902248,1974.33012210023,,31.4860287891618,47.975,1.62263620944444
"Bolivia, Plurinational State of",BO,BOL,68,1974,5013765,1987.16265028233,,62.8360756029239,48.446,1.83665409751227
"Bolivia, Plurinational State of",BO,BOL,68,1975,5127776,2085.03168196662,,7.97674602546866,48.826,2.37123711512529
"Bolivia, Plurinational State of",BO,BOL,68,1976,5244355,2132.75901059484,2701834250,4.49401164707216,49.264,2.36715657458444
"Bolivia, Plurinational State of",BO,BOL,68,1977,5363917,2188.88046496916,3161916450,8.10725552050415,49.734,2.24749944085215
"Bolivia, Plurinational State of",BO,BOL,68,1978,5486132,2184.04869854282,3646143050,10.3556722757191,50.181,2.59897009809179
"Bolivia, Plurinational State of",BO,BOL,68,1979,5610380,2138.52835477203,4324523616.65,19.7197167787999,50.665,2.70846107783402
"Bolivia, Plurinational State of",BO,BOL,68,1980,5736088,2062.96904633706,4181951520,47.2416501018426,51.181,3.17239989323544
"Bolivia, Plurinational State of",BO,BOL,68,1981,5862990,2023.87974429444,5404754240,32.1336011133424,51.619,3.90220332170092
"Bolivia, Plurinational State of",BO,BOL,68,1982,5991118,1902.5858918619,5182590101.5625,123.535718565329,52.053,1.9818473003102
"Bolivia, Plurinational State of",BO,BOL,68,1983,6120620,1787.05272718654,5052570112.06897,275.586283560362,52.405,1.49932070318929
"Bolivia, Plurinational State of",BO,BOL,68,1984,6251926,1746.00948707974,5754435997.1301,1281.34994174486,52.971,2.17084173606847
"Bolivia, Plurinational State of",BO,BOL,68,1985,6385630,1680.79401809447,5004377399.67138,11749.6396321439,53.446,2.01399252543919
"Bolivia, Plurinational State of",BO,BOL,68,1986,6521983,1603.29696498391,3649842948.80533,276.335967563202,53.929,2.34554922832377
"Bolivia, Plurinational State of",BO,BOL,68,1987,6661434,1608.4035574091,4045923622.1622,14.5786984489191,54.492,2.37726317649524
"Bolivia, Plurinational State of",BO,BOL,68,1988,6804072,1620.50103683865,4332811687.90278,16.0020910549391,55.156,2.02098131957809
"Bolivia, Plurinational State of",BO,BOL,68,1989,6949139,1646.80916412334,4456873579.83834,15.1734681125732,55.772,2.15628869950008
"Bolivia, Plurinational State of",BO,BOL,68,1990,7096194,1687.44272404907,4618982620.20708,17.1187746048239,56.422,2.81588331884607
"Bolivia, Plurinational State of",BO,BOL,68,1991,7244891,1739.85461002935,5096262338.68661,21.4470698171141,57.097,2.6883248571772
"Bolivia, Plurinational State of",BO,BOL,68,1992,7394419,1732.73911582417,5446168777.11339,12.060323601829,57.629,2.50611883346961
"Bolivia, Plurinational State of",BO,BOL,68,1993,7544489,1770.77689865406,5528799392.64957,8.52787695688003,58.418,1.91634980988593
"Bolivia, Plurinational State of",BO,BOL,68,1994,7693722,1817.47340246193,5798722891.83223,7.87404421467434,58.989,2.25030123424626
"Bolivia, Plurinational State of",BO,BOL,68,1995,7841471,1866.65293258167,6508561764.97425,10.1932067630745,59.534,2.09616225791141
"Bolivia, Plurinational State of",BO,BOL,68,1996,7989367,1912.00225931629,7188749149.68869,12.4254866180049,60.084,1.98680754250518
"Bolivia, Plurinational State of",BO,BOL,68,1997,8137619,1970.1680814491,7729236782.815,4.70844436028193,60.752,2.27361030066829
"Bolivia, Plurinational State of",BO,BOL,68,1998,8286928,2031.97220585345,8335294701.59795,7.67322895675083,61.332,2.69111085956905
"Bolivia, Plurinational State of",BO,BOL,68,1999,8439052,2003.86130834366,8088864460.3063,2.15951626835598,61.871,2.13328709491197
"Bolivia, Plurinational State of",BO,BOL,68,2000,8592656,2017.39460861999,8172325473.0056,4.60822998872598,62.346,2.0629715134384
"Bolivia, Plurinational State of",BO,BOL,68,2001,8746084,2015.37747944243,7930357003.12264,1.58965377879568,62.843,2.3204467435097
"Bolivia, Plurinational State of",BO,BOL,68,2002,8900583,2029.61794375322,7700785216.17852,0.92825885161107,63.306,1.99033371462944
"Bolivia, Plurinational State of",BO,BOL,68,2003,9057378,2048.55981761044,7780552284.60223,3.33727499671534,63.635,2.14548339823865
"Bolivia, Plurinational State of",BO,BOL,68,2004,9216279,2097.25835323189,8388731804.43548,4.43738080101725,64.004,1.89650330503014
"Bolivia, Plurinational State of",BO,BOL,68,2005,9377388,2152.36196979617,9172769524.9553,5.39323106890663,64.386,1.717004422633
"Bolivia, Plurinational State of",BO,BOL,68,2006,9542663,2216.54470883828,11054601174.7691,4.28239604802561,64.779,1.46622698404757
"Bolivia, Plurinational State of",BO,BOL,68,2007,9711152,2277.50382618283,12630670333.1765,8.70560923578869,65.027,1.4890475837354
"Bolivia, Plurinational State of",BO,BOL,68,2008,9880593,2376.0780894158,16137900474.4332,14.0068107702519,65.446,1.96177660261488
"Bolivia, Plurinational State of",BO,BOL,68,2009,10051317,2414.12994536401,16666184074.0741,3.34645420142014,65.88,1.76136075631536
"Bolivia, Plurinational State of",BO,BOL,68,2010,10223270,2471.47363280645,18760785455.5446,2.50327605844241,66.162,1.70790505454176
"Bolivia, Plurinational State of",BO,BOL,68,2011,10396246,2556.83026947588,22977403393.5893,9.88446419823883,66.534,1.6841226569035
"Bolivia, Plurinational State of",BO,BOL,68,2012,10569697,2643.6908163643,25455219536.903,4.51560291399376,66.705,1.84560643919077
